session_id,user_id,login_date,session_duration_min
38626,3265,2025-03-21,13
38627,3265,2025-04-16,60
38628,3265,2025-04-15,25
38629,3265,2025-05-26,18
38630,3265,2025-05-30,54
38631,3265,2025-05-25,9
38632,3265,2025-05-27,8
38633,3265,2025-05-24,44
38634,3266,2025-06-30,24
38635,3267,2025-01-08,12
38636,3267,2025-01-17,34
38637,3267,2025-01-20,40
38638,3267,2025-01-18,37
38639,3267,2025-02-01,23
38640,3267,2025-01-31,65
38641,3267,2025-01-29,21
38642,3267,2025-02-03,38
38643,3267,2025-02-02,15
38644,3267,2025-06-28,44
38645,3267,2025-06-25,13
38646,3268,2025-02-14,38
38647,3268,2025-02-13,12
38648,3268,2025-02-19,15
38649,3268,2025-02-17,7
38650,3268,2025-03-09,33
38651,3268,2025-03-10,78
38652,3268,2025-03-08,26
38653,3268,2025-03-07,38
38654,3268,2025-03-11,23
38655,3268,2025-03-14,13
38656,3268,2025-03-16,36
38657,3268,2025-03-21,24
38658,3268,2025-03-23,14
38659,3268,2025-03-22,33
38660,3268,2025-03-20,33
38661,3268,2025-03-26,20
38662,3268,2025-03-29,9
38663,3268,2025-03-28,36
38664,3268,2025-04-01,76
38665,3268,2025-03-30,23
38666,3268,2025-03-31,74
38667,3268,2025-04-11,30
38668,3268,2025-04-20,31
38669,3268,2025-04-27,18
38670,3268,2025-04-30,32
38671,3268,2025-04-26,22
38672,3268,2025-04-29,46
38673,3268,2025-06-24,26
38674,3268,2025-06-23,30
38675,3269,2025-01-20,9
38676,3269,2025-01-19,27
38677,3269,2025-01-22,20
38678,3269,2025-01-17,11
38679,3269,2025-01-23,58
38680,3269,2025-01-24,10
38681,3269,2025-01-30,19
38682,3269,2025-02-02,13
38683,3269,2025-01-31,12
38684,3269,2025-04-19,40
38685,3269,2025-04-18,21
38686,3269,2025-04-21,6
38687,3269,2025-04-22,32
38688,3269,2025-04-23,32
38689,3270,2025-01-25,37
38690,3270,2025-01-21,31
38691,3270,2025-01-23,37
38692,3270,2025-01-27,38
38693,3270,2025-02-10,40
38694,3270,2025-02-11,69
38695,3270,2025-02-23,32
38696,3270,2025-02-22,38
38697,3270,2025-02-20,21
38698,3270,2025-02-25,16
38699,3270,2025-03-01,36
38700,3270,2025-02-24,8
38701,3270,2025-03-15,26
38702,3270,2025-03-10,38
38703,3270,2025-03-11,43
38704,3270,2025-03-16,35
38705,3270,2025-04-30,43
38706,3270,2025-05-01,116
38707,3270,2025-04-29,31
38708,3270,2025-04-28,25
38709,3270,2025-05-04,41
38710,3270,2025-06-03,27
38711,3270,2025-06-08,11
38712,3271,2025-06-22,30
38713,3271,2025-06-19,122
38714,3271,2025-06-27,34
38715,3271,2025-06-25,24
38716,3271,2025-06-26,39
38717,3272,2025-01-07,13
38718,3272,2025-02-21,33
38719,3272,2025-02-23,25
38720,3272,2025-02-24,12
38721,3272,2025-02-28,53
38722,3272,2025-03-03,71
38723,3272,2025-03-17,13
38724,3272,2025-03-11,17
38725,3272,2025-03-15,34
38726,3272,2025-03-14,57
38727,3272,2025-04-09,17
38728,3272,2025-04-21,30
38729,3272,2025-04-17,22
38730,3272,2025-04-18,95
38731,3272,2025-04-20,33
38732,3272,2025-05-09,9
38733,3273,2025-04-07,22
38734,3273,2025-04-10,49
38735,3273,2025-04-06,49
38736,3273,2025-05-08,23
38737,3273,2025-05-05,31
38738,3273,2025-05-09,12
38739,3273,2025-05-13,39
38740,3274,2025-06-29,31
38741,3275,2025-01-05,20
38742,3275,2025-01-03,9
38743,3275,2025-01-08,11
38744,3275,2025-01-07,18
38745,3275,2025-01-21,38
38746,3275,2025-01-16,28
38747,3275,2025-01-22,81
38748,3275,2025-01-18,35
38749,3275,2025-01-23,54
38750,3275,2025-01-27,33
38751,3275,2025-01-24,93
38752,3275,2025-05-22,45
38753,3275,2025-05-26,48
38754,3275,2025-05-28,16
38755,3276,2025-01-22,68
38756,3276,2025-03-04,15
38757,3276,2025-03-01,57
38758,3276,2025-03-05,10
38759,3276,2025-03-03,25
38760,3277,2025-01-28,32
38761,3277,2025-01-30,22
38762,3277,2025-01-26,25
38763,3277,2025-02-06,18
38764,3277,2025-02-04,54
38765,3277,2025-02-03,16
38766,3277,2025-02-24,17
38767,3277,2025-03-02,13
38768,3277,2025-03-08,65
38769,3277,2025-03-15,37
38770,3277,2025-03-09,35
38771,3277,2025-03-14,16
38772,3279,2025-01-11,57
38773,3279,2025-01-08,48
38774,3279,2025-01-19,11
38775,3279,2025-02-03,155
38776,3279,2025-02-06,31
38777,3279,2025-02-02,28
38778,3279,2025-02-05,21
38779,3279,2025-02-21,9
38780,3279,2025-02-16,32
38781,3279,2025-02-19,33
38782,3279,2025-02-22,7
38783,3279,2025-02-17,23
38784,3279,2025-04-15,33
38785,3279,2025-05-18,38
38786,3279,2025-05-24,12
38787,3279,2025-05-19,58
38788,3279,2025-05-20,43
38789,3279,2025-05-26,37
38790,3279,2025-05-30,19
38791,3279,2025-06-27,26
38792,3279,2025-06-25,12
38793,3280,2025-01-17,37
38794,3280,2025-01-19,18
38795,3280,2025-01-22,45
38796,3280,2025-01-18,31
38797,3280,2025-02-01,34
38798,3280,2025-02-06,52
38799,3280,2025-02-03,9
38800,3280,2025-02-02,11
38801,3280,2025-02-04,49
38802,3280,2025-03-11,61
38803,3280,2025-03-09,7
38804,3280,2025-03-07,15
38805,3280,2025-03-08,39
38806,3280,2025-04-18,37
38807,3280,2025-04-19,74
38808,3281,2025-01-18,23
38809,3281,2025-01-13,28
38810,3281,2025-02-03,19
38811,3281,2025-02-05,13
38812,3281,2025-02-08,21
38813,3281,2025-04-22,102
38814,3281,2025-04-20,11
38815,3282,2025-03-08,32
38816,3282,2025-03-11,41
38817,3282,2025-04-11,55
38818,3282,2025-04-10,30
38819,3282,2025-04-08,28
38820,3282,2025-04-07,29
38821,3282,2025-04-05,29
38822,3283,2025-03-13,23
38823,3283,2025-03-12,9
38824,3283,2025-03-08,5
38825,3283,2025-03-16,30
38826,3283,2025-03-17,55
38827,3283,2025-03-21,20
38828,3283,2025-03-24,47
38829,3283,2025-03-28,19
38830,3283,2025-03-26,10
38831,3283,2025-03-22,27
38832,3283,2025-04-25,42
38833,3283,2025-04-19,34
38834,3283,2025-04-21,31
38835,3283,2025-04-28,16
38836,3283,2025-04-26,33
38837,3283,2025-04-30,27
38838,3283,2025-04-27,27
38839,3283,2025-04-29,25
38840,3284,2025-03-15,6
38841,3284,2025-03-16,21
38842,3284,2025-03-12,24
38843,3284,2025-03-17,39
38844,3284,2025-03-13,128
38845,3284,2025-03-30,31
38846,3284,2025-03-27,8
38847,3284,2025-04-12,25
38848,3284,2025-04-09,53
38849,3284,2025-04-10,16
38850,3284,2025-04-28,15
38851,3284,2025-04-24,11
38852,3284,2025-05-19,52
38853,3284,2025-05-18,71
38854,3284,2025-05-17,45
38855,3284,2025-05-24,38
38856,3284,2025-05-31,21
38857,3284,2025-05-30,30
38858,3284,2025-06-01,51
38859,3284,2025-05-29,53
38860,3284,2025-06-24,37
38861,3284,2025-06-29,6
38862,3284,2025-06-30,48
38863,3285,2025-06-18,16
38864,3285,2025-06-14,33
38865,3285,2025-06-15,36
38866,3285,2025-06-16,45
38867,3285,2025-06-17,70
38868,3286,2025-01-09,57
38869,3286,2025-01-11,20
38870,3286,2025-01-23,49
38871,3286,2025-02-02,8
38872,3286,2025-01-31,18
38873,3286,2025-02-01,21
38874,3286,2025-01-30,29
38875,3286,2025-01-28,11
38876,3286,2025-03-09,40
38877,3286,2025-03-04,41
38878,3286,2025-03-07,36
38879,3287,2025-02-13,28
38880,3287,2025-02-12,26
38881,3287,2025-02-20,72
38882,3287,2025-02-17,30
38883,3287,2025-02-22,66
38884,3287,2025-03-16,24
38885,3287,2025-03-19,28
38886,3287,2025-03-26,64
38887,3287,2025-03-29,50
38888,3287,2025-03-28,40
38889,3288,2025-02-11,17
38890,3288,2025-02-08,33
38891,3288,2025-02-05,26
38892,3288,2025-02-14,54
38893,3288,2025-02-16,61
38894,3288,2025-02-25,55
38895,3288,2025-02-20,104
38896,3288,2025-02-23,76
38897,3288,2025-02-22,138
38898,3288,2025-02-21,51
38899,3288,2025-03-04,30
38900,3288,2025-03-28,13
38901,3288,2025-03-31,70
38902,3288,2025-03-29,25
38903,3288,2025-03-26,9
38904,3288,2025-04-04,27
38905,3288,2025-04-05,8
38906,3288,2025-04-07,30
38907,3288,2025-04-02,89
38908,3288,2025-04-26,37
38909,3288,2025-04-27,16
38910,3288,2025-04-24,22
38911,3289,2025-06-21,29
38912,3289,2025-06-27,60
38913,3289,2025-06-23,14
38914,3290,2025-01-18,39
38915,3290,2025-01-16,55
38916,3290,2025-01-15,15
38917,3290,2025-01-28,15
38918,3290,2025-01-29,18
38919,3290,2025-01-30,17
38920,3290,2025-01-31,13
38921,3290,2025-02-04,27
38922,3290,2025-02-09,59
38923,3290,2025-02-07,28
38924,3290,2025-02-10,19
38925,3291,2025-03-26,23
38926,3291,2025-03-28,19
38927,3291,2025-03-30,35
38928,3291,2025-04-15,65
38929,3291,2025-04-14,34
38930,3291,2025-04-18,20
38931,3291,2025-04-19,17
38932,3291,2025-04-13,52
38933,3292,2025-01-14,50
38934,3292,2025-01-17,29
38935,3292,2025-01-13,71
38936,3292,2025-01-26,78
38937,3292,2025-02-01,21
38938,3292,2025-01-31,34
38939,3292,2025-01-27,17
38940,3292,2025-02-05,14
38941,3292,2025-02-04,20
38942,3292,2025-02-14,22
38943,3292,2025-03-01,30
38944,3292,2025-02-23,15
38945,3292,2025-02-28,28
38946,3292,2025-03-06,27
38947,3292,2025-03-05,32
38948,3292,2025-03-04,45
38949,3292,2025-04-05,37
38950,3292,2025-03-30,15
38951,3292,2025-03-31,34
38952,3292,2025-04-02,10
38953,3293,2025-01-06,67
38954,3293,2025-01-07,40
38955,3293,2025-03-19,13
38956,3293,2025-03-23,31
38957,3293,2025-04-24,59
38958,3293,2025-04-27,34
38959,3294,2025-03-04,11
38960,3294,2025-02-26,51
38961,3294,2025-03-03,18
38962,3294,2025-02-27,25
38963,3294,2025-03-06,31
38964,3294,2025-03-08,18
38965,3294,2025-03-11,23
38966,3294,2025-03-31,18
38967,3294,2025-03-28,27
38968,3294,2025-03-27,21
38969,3294,2025-04-01,19
38970,3294,2025-03-26,46
38971,3295,2025-03-03,54
38972,3295,2025-02-28,30
38973,3295,2025-03-01,20
38974,3297,2025-01-10,30
38975,3297,2025-01-12,14
38976,3297,2025-01-07,24
38977,3297,2025-01-08,34
38978,3297,2025-01-16,73
38979,3297,2025-01-14,17
38980,3297,2025-01-19,23
38981,3297,2025-01-20,23
38982,3297,2025-01-18,43
38983,3297,2025-02-20,32
38984,3297,2025-02-18,34
38985,3297,2025-02-19,23
38986,3298,2025-02-01,27
38987,3298,2025-01-31,26
38988,3298,2025-01-26,46
38989,3298,2025-01-27,13
38990,3298,2025-02-04,18
38991,3298,2025-02-02,48
38992,3298,2025-02-06,26
38993,3298,2025-02-08,15
38994,3299,2025-05-28,22
38995,3299,2025-05-24,22
38996,3299,2025-05-26,18
38997,3299,2025-05-30,33
38998,3299,2025-05-27,46
38999,3299,2025-06-20,42
39000,3299,2025-06-18,37
39001,3299,2025-06-17,19
39002,3299,2025-06-16,23
39003,3299,2025-06-25,38
39004,3299,2025-06-22,48
39005,3299,2025-06-27,31
39006,3299,2025-06-24,23
39007,3300,2025-02-24,24
39008,3300,2025-02-21,23
39009,3300,2025-02-25,47
39010,3300,2025-02-22,33
39011,3300,2025-02-27,50
39012,3300,2025-03-08,17
39013,3300,2025-03-17,58
39014,3300,2025-03-16,15
39015,3300,2025-03-14,17
39016,3300,2025-04-03,57
39017,3300,2025-04-02,23
39018,3300,2025-04-18,46
39019,3300,2025-04-19,11
39020,3300,2025-05-29,29
39021,3300,2025-06-20,13
39022,3301,2025-04-01,112
39023,3301,2025-03-28,61
39024,3301,2025-03-29,49
39025,3302,2025-01-11,33
39026,3302,2025-01-07,22
39027,3302,2025-01-12,22
39028,3302,2025-01-08,81
39029,3302,2025-01-10,25
39030,3302,2025-03-09,64
39031,3303,2025-01-02,24
39032,3303,2025-01-05,33
39033,3303,2025-01-27,9
39034,3303,2025-02-09,33
39035,3303,2025-03-07,39
39036,3303,2025-03-06,9
39037,3303,2025-03-10,13
39038,3303,2025-03-09,30
39039,3303,2025-03-12,22
39040,3304,2025-02-10,10
39041,3304,2025-02-11,33
39042,3304,2025-02-16,22
39043,3305,2025-01-26,53
39044,3305,2025-01-22,13
39045,3305,2025-01-27,65
39046,3306,2025-03-07,83
39047,3306,2025-03-08,22
39048,3306,2025-03-12,37
39049,3306,2025-03-13,18
39050,3306,2025-03-15,32
39051,3306,2025-03-19,52
39052,3306,2025-03-31,19
39053,3306,2025-03-29,93
39054,3306,2025-03-30,51
39055,3306,2025-03-28,11
39056,3306,2025-04-04,22
39057,3307,2025-04-13,40
39058,3307,2025-04-10,39
39059,3307,2025-04-08,31
39060,3307,2025-04-12,14
39061,3307,2025-04-19,39
39062,3307,2025-04-18,45
39063,3307,2025-04-15,51
39064,3307,2025-05-08,38
39065,3307,2025-05-07,19
39066,3307,2025-05-09,34
39067,3307,2025-05-06,82
39068,3307,2025-05-10,43
39069,3307,2025-06-01,86
39070,3307,2025-06-02,41
39071,3307,2025-05-31,71
39072,3307,2025-06-17,37
39073,3307,2025-06-23,6
39074,3307,2025-06-21,23
39075,3307,2025-06-22,39
39076,3307,2025-06-20,26
39077,3307,2025-06-24,16
39078,3307,2025-06-25,108
39079,3307,2025-06-27,17
39080,3307,2025-06-28,9
39081,3307,2025-06-26,28
39082,3308,2025-06-05,14
39083,3308,2025-06-03,26
39084,3308,2025-06-02,45
39085,3308,2025-05-31,19
39086,3308,2025-05-30,54
39087,3308,2025-06-17,17
39088,3308,2025-06-14,28
39089,3308,2025-06-16,32
39090,3309,2025-06-05,43
39091,3309,2025-06-04,14
39092,3309,2025-06-03,47
39093,3309,2025-06-08,33
39094,3309,2025-06-09,18
39095,3309,2025-06-10,44
39096,3309,2025-06-16,47
39097,3309,2025-06-14,41
39098,3309,2025-06-20,55
39099,3309,2025-06-23,15
39100,3309,2025-06-26,27
39101,3309,2025-06-24,27
39102,3310,2025-03-20,18
39103,3310,2025-03-18,21
39104,3310,2025-03-14,70
39105,3310,2025-03-16,21
39106,3310,2025-03-19,77
39107,3310,2025-03-21,45
39108,3310,2025-03-26,30
39109,3310,2025-03-25,36
39110,3310,2025-04-21,9
39111,3310,2025-04-26,34
39112,3310,2025-04-25,60
39113,3311,2025-01-10,34
39114,3311,2025-01-06,32
39115,3311,2025-01-09,11
39116,3311,2025-01-07,45
39117,3311,2025-02-09,69
39118,3311,2025-02-06,34
39119,3311,2025-02-03,57
39120,3311,2025-06-25,19
39121,3311,2025-06-28,17
39122,3311,2025-06-24,30
39123,3312,2025-01-27,20
39124,3312,2025-01-23,26
39125,3313,2025-02-17,23
39126,3313,2025-02-21,20
39127,3313,2025-02-19,53
39128,3313,2025-02-23,8
39129,3313,2025-03-13,83
39130,3313,2025-03-15,34
39131,3313,2025-03-14,18
39132,3313,2025-03-12,67
39133,3313,2025-03-11,12
39134,3313,2025-04-02,58
39135,3313,2025-04-03,30
39136,3313,2025-04-04,28
39137,3313,2025-04-05,24
39138,3313,2025-04-01,18
39139,3314,2025-06-22,18
39140,3314,2025-06-24,41
39141,3314,2025-06-30,63
39142,3314,2025-06-26,24
39143,3314,2025-06-27,51
39144,3314,2025-06-29,54
39145,3314,2025-06-28,51
39146,3315,2025-01-06,15
39147,3315,2025-01-02,16
39148,3315,2025-01-03,73
39149,3315,2025-01-05,17
39150,3315,2025-01-01,16
39151,3315,2025-01-08,27
39152,3315,2025-01-13,42
39153,3315,2025-01-26,33
39154,3315,2025-01-25,31
39155,3315,2025-01-28,37
39156,3315,2025-02-24,20
39157,3315,2025-02-20,41
39158,3315,2025-02-19,151
39159,3316,2025-04-05,43
39160,3316,2025-04-08,21
39161,3316,2025-04-22,27
39162,3316,2025-04-28,15
39163,3316,2025-04-30,31
39164,3316,2025-05-01,46
39165,3316,2025-04-26,24
39166,3316,2025-04-27,58
39167,3316,2025-05-20,26
39168,3316,2025-05-18,35
39169,3316,2025-05-19,65
39170,3316,2025-05-25,22
39171,3316,2025-05-30,51
39172,3316,2025-06-10,23
39173,3316,2025-06-26,53
39174,3316,2025-06-27,41
39175,3317,2025-01-21,47
39176,3317,2025-01-23,78
39177,3317,2025-01-20,28
39178,3317,2025-01-25,40
39179,3317,2025-01-19,24
39180,3317,2025-03-07,39
39181,3317,2025-03-04,44
39182,3317,2025-03-08,40
39183,3318,2025-01-13,27
39184,3318,2025-01-17,57
39185,3318,2025-01-18,19
39186,3318,2025-01-19,89
39187,3318,2025-02-08,46
39188,3318,2025-02-07,23
39189,3318,2025-02-13,25
39190,3318,2025-02-11,26
39191,3318,2025-02-12,20
39192,3318,2025-03-30,20
39193,3318,2025-04-02,40
39194,3318,2025-03-29,38
39195,3318,2025-04-03,29
39196,3318,2025-03-31,14
39197,3318,2025-04-11,47
39198,3318,2025-04-17,11
39199,3318,2025-04-16,21
39200,3318,2025-04-13,109
39201,3318,2025-04-14,16
39202,3318,2025-06-09,46
39203,3318,2025-06-11,52
39204,3318,2025-06-08,7
39205,3318,2025-06-12,28
39206,3318,2025-06-07,28
39207,3319,2025-01-09,50
39208,3319,2025-01-13,21
39209,3319,2025-01-19,10
39210,3319,2025-01-17,49
39211,3319,2025-03-02,38
39212,3319,2025-03-03,29
39213,3319,2025-02-27,26
39214,3319,2025-02-28,86
39215,3320,2025-02-04,58
39216,3320,2025-02-20,65
39217,3320,2025-02-16,106
39218,3320,2025-02-21,23
39219,3320,2025-02-18,42
39220,3320,2025-03-04,25
39221,3320,2025-03-17,16
39222,3320,2025-03-19,16
39223,3321,2025-05-29,28
39224,3321,2025-06-03,32
39225,3321,2025-05-31,31
39226,3321,2025-05-28,15
39227,3321,2025-06-02,40
39228,3321,2025-06-12,78
39229,3321,2025-06-14,33
39230,3321,2025-06-13,27
39231,3321,2025-06-27,77
39232,3322,2025-03-21,72
39233,3322,2025-03-24,62
39234,3322,2025-03-22,32
39235,3322,2025-03-26,29
39236,3322,2025-04-26,12
39237,3322,2025-04-25,37
39238,3322,2025-05-01,14
39239,3323,2025-04-23,38
39240,3323,2025-04-24,38
39241,3323,2025-04-22,14
39242,3323,2025-05-09,19
39243,3323,2025-05-11,36
39244,3323,2025-05-22,35
39245,3323,2025-05-20,23
39246,3323,2025-05-26,37
39247,3323,2025-05-25,28
39248,3323,2025-06-12,14
39249,3323,2025-06-15,41
39250,3323,2025-06-16,58
39251,3324,2025-02-28,10
39252,3324,2025-03-01,26
39253,3324,2025-03-02,16
39254,3324,2025-03-03,27
39255,3324,2025-03-07,20
39256,3324,2025-03-16,39
39257,3324,2025-03-17,36
39258,3324,2025-03-13,18
39259,3324,2025-04-04,38
39260,3324,2025-04-06,21
39261,3324,2025-04-05,23
39262,3324,2025-04-02,61
39263,3324,2025-04-21,31
39264,3324,2025-04-19,34
39265,3324,2025-04-17,58
39266,3324,2025-04-16,26
39267,3325,2025-02-12,46
39268,3325,2025-02-14,61
39269,3325,2025-02-13,28
39270,3325,2025-02-11,40
39271,3325,2025-02-22,53
39272,3325,2025-02-19,11
39273,3325,2025-02-20,27
39274,3325,2025-02-21,51
39275,3325,2025-02-25,24
39276,3325,2025-03-01,51
39277,3325,2025-02-28,38
39278,3325,2025-02-26,73
39279,3325,2025-02-27,26
39280,3325,2025-03-26,34
39281,3325,2025-03-30,40
39282,3325,2025-03-31,142
39283,3325,2025-03-27,63
39284,3325,2025-03-25,56
39285,3326,2025-06-30,66
39286,3327,2025-04-25,37
39287,3327,2025-05-18,64
39288,3327,2025-05-20,35
39289,3327,2025-05-21,63
39290,3327,2025-05-19,24
39291,3327,2025-05-23,32
39292,3327,2025-06-18,10
39293,3327,2025-06-26,7
39294,3327,2025-06-23,16
39295,3327,2025-06-24,30
39296,3328,2025-05-22,50
39297,3328,2025-05-23,19
39298,3328,2025-05-21,12
39299,3328,2025-05-19,38
39300,3328,2025-05-20,74
39301,3329,2025-01-01,79
39302,3329,2025-01-04,33
39303,3329,2025-01-02,23
39304,3329,2025-01-05,18
39305,3329,2025-01-03,30
39306,3329,2025-01-27,66
39307,3329,2025-01-22,27
39308,3329,2025-01-28,25
39309,3329,2025-01-26,16
39310,3329,2025-01-25,14
39311,3329,2025-02-05,24
39312,3329,2025-02-08,27
39313,3329,2025-02-10,29
39314,3329,2025-02-06,71
39315,3329,2025-02-09,10
39316,3329,2025-02-16,19
39317,3329,2025-02-15,44
39318,3329,2025-02-20,61
39319,3329,2025-02-21,31
39320,3329,2025-04-07,9
39321,3329,2025-04-08,47
39322,3329,2025-04-06,21
39323,3329,2025-05-19,37
39324,3329,2025-06-17,40
39325,3329,2025-06-12,25
39326,3330,2025-01-09,32
39327,3330,2025-01-04,76
39328,3330,2025-01-08,12
39329,3330,2025-01-05,14
39330,3330,2025-02-03,13
39331,3330,2025-02-01,11
39332,3330,2025-02-07,98
39333,3330,2025-02-02,48
39334,3330,2025-02-04,46
39335,3331,2025-03-01,15
39336,3331,2025-03-25,28
39337,3331,2025-03-22,52
39338,3331,2025-03-26,70
39339,3331,2025-04-01,32
39340,3332,2025-05-25,35
39341,3333,2025-03-22,15
39342,3333,2025-03-19,16
39343,3333,2025-03-21,18
39344,3333,2025-03-18,57
39345,3333,2025-03-24,22
39346,3333,2025-04-02,10
39347,3333,2025-04-03,33
39348,3333,2025-04-05,52
39349,3333,2025-04-07,132
39350,3333,2025-04-06,17
39351,3333,2025-04-15,24
39352,3333,2025-04-18,42
39353,3333,2025-04-17,42
39354,3333,2025-04-16,20
39355,3333,2025-05-13,54
39356,3333,2025-05-19,21
39357,3333,2025-05-16,43
39358,3333,2025-05-18,21
39359,3333,2025-06-25,39
39360,3333,2025-06-26,25
39361,3333,2025-06-30,10
39362,3333,2025-06-24,16
39363,3334,2025-01-05,28
39364,3334,2025-01-04,20
39365,3334,2025-01-02,74
39366,3334,2025-01-01,16
39367,3334,2025-01-06,31
39368,3334,2025-01-12,56
39369,3334,2025-02-24,12
39370,3334,2025-02-21,48
39371,3334,2025-03-03,53
39372,3334,2025-03-04,46
39373,3334,2025-02-27,27
39374,3334,2025-02-28,22
39375,3334,2025-03-02,72
39376,3334,2025-04-08,60
39377,3334,2025-04-02,21
39378,3334,2025-04-07,46
39379,3334,2025-04-20,46
39380,3334,2025-04-19,36
39381,3334,2025-04-18,42
39382,3334,2025-04-30,23
39383,3334,2025-05-04,33
39384,3334,2025-05-02,83
39385,3334,2025-05-01,89
39386,3335,2025-03-25,58
39387,3335,2025-03-26,52
39388,3335,2025-05-02,60
39389,3335,2025-05-01,47
39390,3335,2025-05-15,109
39391,3335,2025-05-18,40
39392,3335,2025-05-14,41
39393,3335,2025-05-17,54
39394,3335,2025-05-27,19
39395,3335,2025-05-29,74
39396,3335,2025-06-01,8
39397,3336,2025-04-09,14
39398,3336,2025-04-10,36
39399,3336,2025-04-13,18
39400,3336,2025-04-08,40
39401,3336,2025-04-14,25
39402,3336,2025-04-18,13
39403,3336,2025-04-26,82
39404,3336,2025-04-27,18
39405,3336,2025-04-21,29
39406,3336,2025-05-02,24
39407,3336,2025-05-09,7
39408,3336,2025-05-10,7
39409,3336,2025-05-14,33
39410,3336,2025-05-16,20
39411,3336,2025-05-15,30
39412,3336,2025-05-18,22
39413,3336,2025-05-12,34
39414,3336,2025-05-26,82
39415,3337,2025-06-30,27
39416,3338,2025-01-03,78
39417,3338,2025-01-01,23
39418,3338,2025-01-18,132
39419,3338,2025-01-19,34
39420,3338,2025-01-15,21
39421,3338,2025-01-20,14
39422,3338,2025-01-17,8
39423,3338,2025-01-24,18
39424,3338,2025-01-22,30
39425,3338,2025-01-25,48
39426,3338,2025-01-26,22
39427,3338,2025-02-08,13
39428,3338,2025-02-05,55
39429,3338,2025-02-10,34
39430,3338,2025-02-07,62
39431,3338,2025-03-27,44
39432,3338,2025-03-29,31
39433,3338,2025-04-01,38
39434,3339,2025-01-12,19
39435,3339,2025-01-10,33
39436,3339,2025-01-09,23
39437,3339,2025-01-11,28
39438,3339,2025-01-06,25
39439,3339,2025-03-29,51
39440,3339,2025-03-25,36
39441,3339,2025-03-28,15
39442,3339,2025-03-30,29
39443,3340,2025-04-27,18
39444,3340,2025-04-26,10
39445,3340,2025-05-01,34
39446,3340,2025-05-07,54
39447,3340,2025-05-04,45
39448,3340,2025-05-09,36
39449,3340,2025-05-13,56
39450,3340,2025-05-16,17
39451,3340,2025-06-27,17
39452,3340,2025-06-22,32
39453,3340,2025-06-23,30
39454,3340,2025-06-26,42
39455,3341,2025-03-16,30
39456,3341,2025-06-29,42
39457,3342,2025-02-04,51
39458,3342,2025-01-31,16
39459,3342,2025-02-02,5
39460,3342,2025-03-11,42
39461,3342,2025-03-09,52
39462,3342,2025-03-08,13
39463,3342,2025-03-30,42
39464,3343,2025-02-14,40
39465,3343,2025-02-16,40
39466,3343,2025-02-17,54
39467,3343,2025-02-15,32
39468,3343,2025-02-28,16
39469,3343,2025-03-03,17
39470,3343,2025-02-25,17
39471,3343,2025-04-28,38
39472,3343,2025-04-22,10
39473,3343,2025-04-24,51
39474,3343,2025-04-27,60
39475,3344,2025-02-18,35
39476,3344,2025-02-26,53
39477,3344,2025-02-27,20
39478,3344,2025-03-14,38
39479,3344,2025-03-13,27
39480,3344,2025-03-12,30
39481,3344,2025-03-16,34
39482,3344,2025-03-10,23
39483,3344,2025-03-23,30
39484,3344,2025-03-22,49
39485,3344,2025-03-20,27
39486,3344,2025-03-18,43
39487,3344,2025-03-19,40
39488,3344,2025-03-28,9
39489,3344,2025-03-25,22
39490,3344,2025-04-12,47
39491,3344,2025-04-11,18
39492,3344,2025-04-08,46
39493,3344,2025-04-13,17
39494,3344,2025-04-23,42
39495,3344,2025-04-29,82
39496,3344,2025-05-03,72
39497,3344,2025-06-14,65
39498,3344,2025-06-15,36
39499,3344,2025-06-09,18
39500,3344,2025-06-12,25
39501,3344,2025-06-10,13
39502,3345,2025-06-05,33
39503,3345,2025-05-31,21
39504,3345,2025-06-01,10
39505,3345,2025-06-02,69
39506,3345,2025-06-04,31
39507,3345,2025-06-10,30
39508,3345,2025-06-06,59
39509,3345,2025-06-26,97
39510,3345,2025-06-24,7
39511,3345,2025-06-22,12
39512,3346,2025-05-03,68
39513,3346,2025-05-01,49
39514,3346,2025-04-29,22
39515,3346,2025-05-04,18
39516,3346,2025-05-05,32
39517,3346,2025-05-06,55
39518,3346,2025-05-09,27
39519,3346,2025-05-10,70
39520,3346,2025-05-22,33
39521,3346,2025-05-21,87
39522,3346,2025-05-25,18
39523,3346,2025-05-26,29
39524,3346,2025-06-06,75
39525,3346,2025-06-04,46
39526,3346,2025-06-05,37
39527,3346,2025-06-07,33
39528,3347,2025-02-19,25
39529,3347,2025-02-28,67
39530,3347,2025-02-26,17
39531,3347,2025-03-15,19
39532,3347,2025-03-11,28
39533,3347,2025-03-16,31
39534,3347,2025-03-13,25
39535,3347,2025-03-12,27
39536,3347,2025-03-24,18
39537,3347,2025-03-28,17
39538,3347,2025-03-25,33
39539,3347,2025-05-01,138
39540,3347,2025-05-02,61
39541,3347,2025-04-28,46
39542,3347,2025-05-03,30
39543,3347,2025-05-04,95
39544,3347,2025-06-21,18
39545,3347,2025-06-18,23
39546,3347,2025-06-22,24
39547,3348,2025-02-06,36
39548,3348,2025-02-23,22
39549,3348,2025-03-06,19
39550,3348,2025-03-12,40
39551,3348,2025-03-08,34
39552,3348,2025-03-07,84
39553,3349,2025-01-31,45
39554,3349,2025-02-02,38
39555,3349,2025-02-03,28
39556,3349,2025-01-30,48
39557,3349,2025-02-12,55
